"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|ES","Generation - Solar  [MW] Intraday / BZN|ES","Generation - Solar  [MW] Current / BZN|ES","Generation - Wind Offshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore  [MW] Intraday / BZN|ES","Generation - Wind Offshore  [MW] Current / BZN|ES","Generation - Wind Onshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore  [MW] Intraday / BZN|ES","Generation - Wind Onshore  [MW] Current / BZN|ES"
"10.01.2016 12:00 - 10.01.2016 13:00","1300","n/e","n/e","n/e","n/e","n/e","14534","n/e","n/e"
"10.01.2016 13:00 - 10.01.2016 14:00","1363","n/e","n/e","n/e","n/e","n/e","14283","n/e","n/e"
"10.01.2016 14:00 - 10.01.2016 15:00","1344","n/e","n/e","n/e","n/e","n/e","14560","n/e","n/e"
"10.01.2016 15:00 - 10.01.2016 16:00","1038","n/e","n/e","n/e","n/e","n/e","13415","n/e","n/e"
"10.01.2016 16:00 - 10.01.2016 17:00","688","n/e","n/e","n/e","n/e","n/e","13050","n/e","n/e"
"10.01.2016 17:00 - 10.01.2016 18:00","213","n/e","n/e","n/e","n/e","n/e","12989","n/e","n/e"
"10.01.2016 18:00 - 10.01.2016 19:00","20","n/e","n/e","n/e","n/e","n/e","13165","n/e","n/e"
"10.01.2016 19:00 - 10.01.2016 20:00","0","n/e","n/e","n/e","n/e","n/e","13833","n/e","n/e"
"10.01.2016 20:00 - 10.01.2016 21:00","0","n/e","n/e","n/e","n/e","n/e","13938","n/e","n/e"
"10.01.2016 21:00 - 10.01.2016 22:00","13","n/e","n/e","n/e","n/e","n/e","13741","n/e","n/e"
"10.01.2016 22:00 - 10.01.2016 23:00","10","n/e","n/e","n/e","n/e","n/e","14116","n/e","n/e"
"10.01.2016 23:00 - 11.01.2016 00:00","21","n/e","n/e","n/e","n/e","n/e","13418","n/e","n/e"
"11.01.2016 00:00 - 11.01.2016 01:00","1","n/e","n/e","n/e","n/e","n/e","11755","n/e","n/e"
"11.01.2016 01:00 - 11.01.2016 02:00","0","n/e","n/e","n/e","n/e","n/e","10950","n/e","n/e"
"11.01.2016 02:00 - 11.01.2016 03:00","0","n/e","n/e","n/e","n/e","n/e","10791","n/e","n/e"
"11.01.2016 03:00 - 11.01.2016 04:00","1","n/e","n/e","n/e","n/e","n/e","9992","n/e","n/e"
"11.01.2016 04:00 - 11.01.2016 05:00","1","n/e","n/e","n/e","n/e","n/e","9846","n/e","n/e"
"11.01.2016 05:00 - 11.01.2016 06:00","1","n/e","n/e","n/e","n/e","n/e","9346","n/e","n/e"
"11.01.2016 06:00 - 11.01.2016 07:00","1","n/e","n/e","n/e","n/e","n/e","10568","n/e","n/e"
"11.01.2016 07:00 - 11.01.2016 08:00","0","n/e","n/e","n/e","n/e","n/e","13948","n/e","n/e"
"11.01.2016 08:00 - 11.01.2016 09:00","31","n/e","n/e","n/e","n/e","n/e","14943","n/e","n/e"
"11.01.2016 09:00 - 11.01.2016 10:00","282","n/e","n/e","n/e","n/e","n/e","14904","n/e","n/e"
"11.01.2016 10:00 - 11.01.2016 11:00","664","n/e","n/e","n/e","n/e","n/e","15048","n/e","n/e"
"11.01.2016 11:00 - 11.01.2016 12:00","1003","n/e","n/e","n/e","n/e","n/e","15723","n/e","n/e"
"11.01.2016 12:00 - 11.01.2016 13:00","1291","n/e","n/e","n/e","n/e","n/e","16789","n/e","n/e"
"11.01.2016 13:00 - 11.01.2016 14:00","1418","n/e","n/e","n/e","n/e","n/e","17385","n/e","n/e"
"11.01.2016 14:00 - 11.01.2016 15:00","1427","n/e","n/e","n/e","n/e","n/e","17211","n/e","n/e"
"11.01.2016 15:00 - 11.01.2016 16:00","1233","n/e","n/e","n/e","n/e","n/e","16397","n/e","n/e"
"11.01.2016 16:00 - 11.01.2016 17:00","839","n/e","n/e","n/e","n/e","n/e","15874","n/e","n/e"
"11.01.2016 17:00 - 11.01.2016 18:00","274","n/e","n/e","n/e","n/e","n/e","15171","n/e","n/e"
"11.01.2016 18:00 - 11.01.2016 19:00","23","n/e","n/e","n/e","n/e","n/e","14167","n/e","n/e"
"11.01.2016 19:00 - 11.01.2016 20:00","0","n/e","n/e","n/e","n/e","n/e","13801","n/e","n/e"
"11.01.2016 20:00 - 11.01.2016 21:00","0","n/e","n/e","n/e","n/e","n/e","13471","n/e","n/e"
"11.01.2016 21:00 - 11.01.2016 22:00","0","n/e","n/e","n/e","n/e","n/e","13564","n/e","n/e"
"11.01.2016 22:00 - 11.01.2016 23:00","0","n/e","n/e","n/e","n/e","n/e","13211","n/e","n/e"
"11.01.2016 23:00 - 12.01.2016 00:00","0","n/e","n/e","n/e","n/e","n/e","12706","n/e","n/e"
"12.01.2016 00:00 - 12.01.2016 01:00","0","n/e","n/e","n/e","n/e","n/e","12402","n/e","n/e"
"12.01.2016 01:00 - 12.01.2016 02:00","0","n/e","n/e","n/e","n/e","n/e","11815","n/e","n/e"
"12.01.2016 02:00 - 12.01.2016 03:00","0","n/e","n/e","n/e","n/e","n/e","11270","n/e","n/e"
"12.01.2016 03:00 - 12.01.2016 04:00","9","n/e","n/e","n/e","n/e","n/e","10315","n/e","n/e"
"12.01.2016 04:00 - 12.01.2016 05:00","2","n/e","n/e","n/e","n/e","n/e","9554","n/e","n/e"
"12.01.2016 05:00 - 12.01.2016 06:00","5","n/e","n/e","n/e","n/e","n/e","9149","n/e","n/e"
"12.01.2016 06:00 - 12.01.2016 07:00","5","n/e","n/e","n/e","n/e","n/e","8936","n/e","n/e"
"12.01.2016 07:00 - 12.01.2016 08:00","4","n/e","n/e","n/e","n/e","n/e","8306","n/e","n/e"
"12.01.2016 08:00 - 12.01.2016 09:00","56","n/e","n/e","n/e","n/e","n/e","7924","n/e","n/e"
"12.01.2016 09:00 - 12.01.2016 10:00","537","n/e","n/e","n/e","n/e","n/e","7537","n/e","n/e"
"12.01.2016 10:00 - 12.01.2016 11:00","1355","n/e","n/e","n/e","n/e","n/e","7098","n/e","n/e"
"12.01.2016 11:00 - 12.01.2016 12:00","2069","n/e","n/e","n/e","n/e","n/e","7392","n/e","n/e"
"12.01.2016 12:00 - 12.01.2016 13:00","2588","n/e","n/e","n/e","n/e","n/e","7872","n/e","n/e"
"12.01.2016 13:00 - 12.01.2016 14:00","2856","n/e","n/e","n/e","n/e","n/e","8559","n/e","n/e"
"12.01.2016 14:00 - 12.01.2016 15:00","2883","n/e","n/e","n/e","n/e","n/e","8850","n/e","n/e"
"12.01.2016 15:00 - 12.01.2016 16:00","2378","n/e","n/e","n/e","n/e","n/e","9131","n/e","n/e"
"12.01.2016 16:00 - 12.01.2016 17:00","1541","n/e","n/e","n/e","n/e","n/e","8965","n/e","n/e"
"12.01.2016 17:00 - 12.01.2016 18:00","969","n/e","n/e","n/e","n/e","n/e","7459","n/e","n/e"
"12.01.2016 18:00 - 12.01.2016 19:00","371","n/e","n/e","n/e","n/e","n/e","6345","n/e","n/e"
"12.01.2016 19:00 - 12.01.2016 20:00","167","n/e","n/e","n/e","n/e","n/e","5989","n/e","n/e"
"12.01.2016 20:00 - 12.01.2016 21:00","46","n/e","n/e","n/e","n/e","n/e","5445","n/e","n/e"
"12.01.2016 21:00 - 12.01.2016 22:00","4","n/e","n/e","n/e","n/e","n/e","5077","n/e","n/e"
"12.01.2016 22:00 - 12.01.2016 23:00","12","n/e","n/e","n/e","n/e","n/e","4447","n/e","n/e"
"12.01.2016 23:00 - 13.01.2016 00:00","7","n/e","n/e","n/e","n/e","n/e","3960","n/e","n/e"
"13.01.2016 00:00 - 13.01.2016 01:00","4","n/e","n/e","n/e","n/e","n/e","3590","n/e","n/e"
"13.01.2016 01:00 - 13.01.2016 02:00","2","n/e","n/e","n/e","n/e","n/e","3174","n/e","n/e"
"13.01.2016 02:00 - 13.01.2016 03:00","1","n/e","n/e","n/e","n/e","n/e","2836","n/e","n/e"
"13.01.2016 03:00 - 13.01.2016 04:00","0","n/e","n/e","n/e","n/e","n/e","2478","n/e","n/e"
"13.01.2016 04:00 - 13.01.2016 05:00","0","n/e","n/e","n/e","n/e","n/e","2547","n/e","n/e"
"13.01.2016 05:00 - 13.01.2016 06:00","3","n/e","n/e","n/e","n/e","n/e","2817","n/e","n/e"
"13.01.2016 06:00 - 13.01.2016 07:00","2","n/e","n/e","n/e","n/e","n/e","3138","n/e","n/e"
"13.01.2016 07:00 - 13.01.2016 08:00","17","n/e","n/e","n/e","n/e","n/e","3547","n/e","n/e"
"13.01.2016 08:00 - 13.01.2016 09:00","72","n/e","n/e","n/e","n/e","n/e","3805","n/e","n/e"
"13.01.2016 09:00 - 13.01.2016 10:00","508","n/e","n/e","n/e","n/e","n/e","4321","n/e","n/e"
"13.01.2016 10:00 - 13.01.2016 11:00","1287","n/e","n/e","n/e","n/e","n/e","4790","n/e","n/e"
"13.01.2016 11:00 - 13.01.2016 12:00","1846","n/e","n/e","n/e","n/e","n/e","5291","n/e","n/e"
"13.01.2016 12:00 - 13.01.2016 13:00","2539","n/e","n/e","n/e","n/e","n/e","5883","n/e","n/e"
"13.01.2016 13:00 - 13.01.2016 14:00","2742","n/e","n/e","n/e","n/e","n/e","6445","n/e","n/e"
"13.01.2016 14:00 - 13.01.2016 15:00","2646","n/e","n/e","n/e","n/e","n/e","7069","n/e","n/e"
"13.01.2016 15:00 - 13.01.2016 16:00","2234","n/e","n/e","n/e","n/e","n/e","7175","n/e","n/e"
"13.01.2016 16:00 - 13.01.2016 17:00","1717","n/e","n/e","n/e","n/e","n/e","7013","n/e","n/e"
"13.01.2016 17:00 - 13.01.2016 18:00","913","n/e","n/e","n/e","n/e","n/e","6947","n/e","n/e"
"13.01.2016 18:00 - 13.01.2016 19:00","406","n/e","n/e","n/e","n/e","n/e","7361","n/e","n/e"
"13.01.2016 19:00 - 13.01.2016 20:00","18","n/e","n/e","n/e","n/e","n/e","7976","n/e","n/e"
"13.01.2016 20:00 - 13.01.2016 21:00","4","n/e","n/e","n/e","n/e","n/e","8424","n/e","n/e"
"13.01.2016 21:00 - 13.01.2016 22:00","5","n/e","n/e","n/e","n/e","n/e","8690","n/e","n/e"
"13.01.2016 22:00 - 13.01.2016 23:00","9","n/e","n/e","n/e","n/e","n/e","9064","n/e","n/e"
"13.01.2016 23:00 - 14.01.2016 00:00","6","n/e","n/e","n/e","n/e","n/e","9538","n/e","n/e"
"14.01.2016 00:00 - 14.01.2016 01:00","2","n/e","n/e","n/e","n/e","n/e","9965","n/e","n/e"
"14.01.2016 01:00 - 14.01.2016 02:00","1","n/e","n/e","n/e","n/e","n/e","10266","n/e","n/e"
"14.01.2016 02:00 - 14.01.2016 03:00","0","n/e","n/e","n/e","n/e","n/e","9898","n/e","n/e"
"14.01.2016 03:00 - 14.01.2016 04:00","1","n/e","n/e","n/e","n/e","n/e","9300","n/e","n/e"
"14.01.2016 04:00 - 14.01.2016 05:00","6","n/e","n/e","n/e","n/e","n/e","9262","n/e","n/e"
"14.01.2016 05:00 - 14.01.2016 06:00","7","n/e","n/e","n/e","n/e","n/e","8936","n/e","n/e"
"14.01.2016 06:00 - 14.01.2016 07:00","5","n/e","n/e","n/e","n/e","n/e","8503","n/e","n/e"
"14.01.2016 07:00 - 14.01.2016 08:00","2","n/e","n/e","n/e","n/e","n/e","7935","n/e","n/e"
"14.01.2016 08:00 - 14.01.2016 09:00","73","n/e","n/e","n/e","n/e","n/e","7878","n/e","n/e"
"14.01.2016 09:00 - 14.01.2016 10:00","452","n/e","n/e","n/e","n/e","n/e","7952","n/e","n/e"
"14.01.2016 10:00 - 14.01.2016 11:00","1047","n/e","n/e","n/e","n/e","n/e","7421","n/e","n/e"
"14.01.2016 11:00 - 14.01.2016 12:00","1450","n/e","n/e","n/e","n/e","n/e","6780","n/e","n/e"
"14.01.2016 12:00 - 14.01.2016 13:00","1455","n/e","n/e","n/e","n/e","n/e","6895","n/e","n/e"
"14.01.2016 13:00 - 14.01.2016 14:00","1343","n/e","n/e","n/e","n/e","n/e","7308","n/e","n/e"
"14.01.2016 14:00 - 14.01.2016 15:00","1032","n/e","n/e","n/e","n/e","n/e","7136","n/e","n/e"
"14.01.2016 15:00 - 14.01.2016 16:00","732","n/e","n/e","n/e","n/e","n/e","7356","n/e","n/e"
"14.01.2016 16:00 - 14.01.2016 17:00","486","n/e","n/e","n/e","n/e","n/e","7490","n/e","n/e"
"14.01.2016 17:00 - 14.01.2016 18:00","269","n/e","n/e","n/e","n/e","n/e","7341","n/e","n/e"
"14.01.2016 18:00 - 14.01.2016 19:00","45","n/e","n/e","n/e","n/e","n/e","7029","n/e","n/e"
"14.01.2016 19:00 - 14.01.2016 20:00","0","n/e","n/e","n/e","n/e","n/e","6662","n/e","n/e"
"14.01.2016 20:00 - 14.01.2016 21:00","9","n/e","n/e","n/e","n/e","n/e","6365","n/e","n/e"
"14.01.2016 21:00 - 14.01.2016 22:00","10","n/e","n/e","n/e","n/e","n/e","6065","n/e","n/e"
"14.01.2016 22:00 - 14.01.2016 23:00","0","n/e","n/e","n/e","n/e","n/e","5844","n/e","n/e"
"14.01.2016 23:00 - 15.01.2016 00:00","2","n/e","n/e","n/e","n/e","n/e","5637","n/e","n/e"
"15.01.2016 00:00 - 15.01.2016 01:00","0","n/e","n/e","n/e","n/e","n/e","5702","n/e","n/e"
"15.01.2016 01:00 - 15.01.2016 02:00","0","n/e","n/e","n/e","n/e","n/e","5833","n/e","n/e"
"15.01.2016 02:00 - 15.01.2016 03:00","0","n/e","n/e","n/e","n/e","n/e","5918","n/e","n/e"
"15.01.2016 03:00 - 15.01.2016 04:00","1","n/e","n/e","n/e","n/e","n/e","6112","n/e","n/e"
"15.01.2016 04:00 - 15.01.2016 05:00","6","n/e","n/e","n/e","n/e","n/e","6484","n/e","n/e"
"15.01.2016 05:00 - 15.01.2016 06:00","6","n/e","n/e","n/e","n/e","n/e","6664","n/e","n/e"
"15.01.2016 06:00 - 15.01.2016 07:00","3","n/e","n/e","n/e","n/e","n/e","6714","n/e","n/e"
"15.01.2016 07:00 - 15.01.2016 08:00","6","n/e","n/e","n/e","n/e","n/e","6924","n/e","n/e"
"15.01.2016 08:00 - 15.01.2016 09:00","34","n/e","n/e","n/e","n/e","n/e","7303","n/e","n/e"
"15.01.2016 09:00 - 15.01.2016 10:00","289","n/e","n/e","n/e","n/e","n/e","7993","n/e","n/e"
"15.01.2016 10:00 - 15.01.2016 11:00","693","n/e","n/e","n/e","n/e","n/e","8601","n/e","n/e"
"15.01.2016 11:00 - 15.01.2016 12:00","1123","n/e","n/e","n/e","n/e","n/e","9138","n/e","n/e"
"15.01.2016 12:00 - 15.01.2016 13:00","1574","n/e","n/e","n/e","n/e","n/e","10006","n/e","n/e"
"15.01.2016 13:00 - 15.01.2016 14:00","1864","n/e","n/e","n/e","n/e","n/e","10872","n/e","n/e"
"15.01.2016 14:00 - 15.01.2016 15:00","1970","n/e","n/e","n/e","n/e","n/e","11826","n/e","n/e"
"15.01.2016 15:00 - 15.01.2016 16:00","1848","n/e","n/e","n/e","n/e","n/e","12220","n/e","n/e"
"15.01.2016 16:00 - 15.01.2016 17:00","1378","n/e","n/e","n/e","n/e","n/e","12086","n/e","n/e"
"15.01.2016 17:00 - 15.01.2016 18:00","663","n/e","n/e","n/e","n/e","n/e","10974","n/e","n/e"
"15.01.2016 18:00 - 15.01.2016 19:00","174","n/e","n/e","n/e","n/e","n/e","10428","n/e","n/e"
"15.01.2016 19:00 - 15.01.2016 20:00","66","n/e","n/e","n/e","n/e","n/e","10080","n/e","n/e"
"15.01.2016 20:00 - 15.01.2016 21:00","49","n/e","n/e","n/e","n/e","n/e","9704","n/e","n/e"
"15.01.2016 21:00 - 15.01.2016 22:00","28","n/e","n/e","n/e","n/e","n/e","9535","n/e","n/e"
"15.01.2016 22:00 - 15.01.2016 23:00","6","n/e","n/e","n/e","n/e","n/e","9304","n/e","n/e"
"15.01.2016 23:00 - 16.01.2016 00:00","23","n/e","n/e","n/e","n/e","n/e","9186","n/e","n/e"
"16.01.2016 00:00 - 16.01.2016 01:00","23","n/e","n/e","n/e","n/e","n/e","9250","n/e","n/e"
"16.01.2016 01:00 - 16.01.2016 02:00","28","n/e","n/e","n/e","n/e","n/e","9293","n/e","n/e"
"16.01.2016 02:00 - 16.01.2016 03:00","16","n/e","n/e","n/e","n/e","n/e","9581","n/e","n/e"
"16.01.2016 03:00 - 16.01.2016 04:00","10","n/e","n/e","n/e","n/e","n/e","9497","n/e","n/e"
"16.01.2016 04:00 - 16.01.2016 05:00","6","n/e","n/e","n/e","n/e","n/e","9186","n/e","n/e"
"16.01.2016 05:00 - 16.01.2016 06:00","5","n/e","n/e","n/e","n/e","n/e","8663","n/e","n/e"
"16.01.2016 06:00 - 16.01.2016 07:00","4","n/e","n/e","n/e","n/e","n/e","8540","n/e","n/e"
"16.01.2016 07:00 - 16.01.2016 08:00","4","n/e","n/e","n/e","n/e","n/e","8577","n/e","n/e"
"16.01.2016 08:00 - 16.01.2016 09:00","87","n/e","n/e","n/e","n/e","n/e","8433","n/e","n/e"
"16.01.2016 09:00 - 16.01.2016 10:00","731","n/e","n/e","n/e","n/e","n/e","8261","n/e","n/e"
"16.01.2016 10:00 - 16.01.2016 11:00","1919","n/e","n/e","n/e","n/e","n/e","7915","n/e","n/e"
"16.01.2016 11:00 - 16.01.2016 12:00","2779","n/e","n/e","n/e","n/e","n/e","7868","n/e","n/e"
"16.01.2016 12:00 - 16.01.2016 13:00","3580","n/e","n/e","n/e","n/e","n/e","8076","n/e","n/e"
"16.01.2016 13:00 - 16.01.2016 14:00","4029","n/e","n/e","n/e","n/e","n/e","8121","n/e","n/e"
"16.01.2016 14:00 - 16.01.2016 15:00","4053","n/e","n/e","n/e","n/e","n/e","7784","n/e","n/e"
"16.01.2016 15:00 - 16.01.2016 16:00","3152","n/e","n/e","n/e","n/e","n/e","7302","n/e","n/e"
"16.01.2016 16:00 - 16.01.2016 17:00","2307","n/e","n/e","n/e","n/e","n/e","6805","n/e","n/e"
"16.01.2016 17:00 - 16.01.2016 18:00","1255","n/e","n/e","n/e","n/e","n/e","6256","n/e","n/e"
"16.01.2016 18:00 - 16.01.2016 19:00","606","n/e","n/e","n/e","n/e","n/e","5656","n/e","n/e"
"16.01.2016 19:00 - 16.01.2016 20:00","200","n/e","n/e","n/e","n/e","n/e","5690","n/e","n/e"
"16.01.2016 20:00 - 16.01.2016 21:00","98","n/e","n/e","n/e","n/e","n/e","5902","n/e","n/e"
"16.01.2016 21:00 - 16.01.2016 22:00","2","n/e","n/e","n/e","n/e","n/e","5754","n/e","n/e"
"16.01.2016 22:00 - 16.01.2016 23:00","6","n/e","n/e","n/e","n/e","n/e","5793","n/e","n/e"
"16.01.2016 23:00 - 17.01.2016 00:00","6","n/e","n/e","n/e","n/e","n/e","5619","n/e","n/e"
"17.01.2016 00:00 - 17.01.2016 01:00","0","n/e","n/e","n/e","n/e","n/e","5691","n/e","n/e"
"17.01.2016 01:00 - 17.01.2016 02:00","0","n/e","n/e","n/e","n/e","n/e","6060","n/e","n/e"
"17.01.2016 02:00 - 17.01.2016 03:00","0","n/e","n/e","n/e","n/e","n/e","6423","n/e","n/e"
"17.01.2016 03:00 - 17.01.2016 04:00","0","n/e","n/e","n/e","n/e","n/e","6423","n/e","n/e"
"17.01.2016 04:00 - 17.01.2016 05:00","0","n/e","n/e","n/e","n/e","n/e","6281","n/e","n/e"
"17.01.2016 05:00 - 17.01.2016 06:00","0","n/e","n/e","n/e","n/e","n/e","5819","n/e","n/e"
"17.01.2016 06:00 - 17.01.2016 07:00","1","n/e","n/e","n/e","n/e","n/e","6218","n/e","n/e"
"17.01.2016 07:00 - 17.01.2016 08:00","0","n/e","n/e","n/e","n/e","n/e","6023","n/e","n/e"
"17.01.2016 08:00 - 17.01.2016 09:00","68","n/e","n/e","n/e","n/e","n/e","5560","n/e","n/e"
"17.01.2016 09:00 - 17.01.2016 10:00","519","n/e","n/e","n/e","n/e","n/e","5295","n/e","n/e"
"17.01.2016 10:00 - 17.01.2016 11:00","1243","n/e","n/e","n/e","n/e","n/e","4696","n/e","n/e"
"17.01.2016 11:00 - 17.01.2016 12:00","1955","n/e","n/e","n/e","n/e","n/e","4235","n/e","n/e"
"17.01.2016 12:00 - 17.01.2016 13:00","2325","n/e","n/e","n/e","n/e","n/e","4187","n/e","n/e"
"17.01.2016 13:00 - 17.01.2016 14:00","2194","n/e","n/e","n/e","n/e","n/e","3950","n/e","n/e"
"17.01.2016 14:00 - 17.01.2016 15:00","2053","n/e","n/e","n/e","n/e","n/e","4195","n/e","n/e"
"17.01.2016 15:00 - 17.01.2016 16:00","1597","n/e","n/e","n/e","n/e","n/e","4219","n/e","n/e"
"17.01.2016 16:00 - 17.01.2016 17:00","938","n/e","n/e","n/e","n/e","n/e","4131","n/e","n/e"
"17.01.2016 17:00 - 17.01.2016 18:00","326","n/e","n/e","n/e","n/e","n/e","4090","n/e","n/e"
"17.01.2016 18:00 - 17.01.2016 19:00","32","n/e","n/e","n/e","n/e","n/e","4223","n/e","n/e"
"17.01.2016 19:00 - 17.01.2016 20:00","0","n/e","n/e","n/e","n/e","n/e","4623","n/e","n/e"
"17.01.2016 20:00 - 17.01.2016 21:00","9","n/e","n/e","n/e","n/e","n/e","5331","n/e","n/e"
"17.01.2016 21:00 - 17.01.2016 22:00","10","n/e","n/e","n/e","n/e","n/e","6240","n/e","n/e"
"17.01.2016 22:00 - 17.01.2016 23:00","8","n/e","n/e","n/e","n/e","n/e","6629","n/e","n/e"
"17.01.2016 23:00 - 18.01.2016 00:00","5","n/e","n/e","n/e","n/e","n/e","7155","n/e","n/e"
"18.01.2016 00:00 - 18.01.2016 01:00","1","n/e","n/e","n/e","n/e","n/e","7570","n/e","n/e"
"18.01.2016 01:00 - 18.01.2016 02:00","2","n/e","n/e","n/e","n/e","n/e","7790","n/e","n/e"
"18.01.2016 02:00 - 18.01.2016 03:00","0","n/e","n/e","n/e","n/e","n/e","8110","n/e","n/e"
"18.01.2016 03:00 - 18.01.2016 04:00","1","n/e","n/e","n/e","n/e","n/e","8256","n/e","n/e"
"18.01.2016 04:00 - 18.01.2016 05:00","0","n/e","n/e","n/e","n/e","n/e","8882","n/e","n/e"
"18.01.2016 05:00 - 18.01.2016 06:00","0","n/e","n/e","n/e","n/e","n/e","9549","n/e","n/e"
"18.01.2016 06:00 - 18.01.2016 07:00","0","n/e","n/e","n/e","n/e","n/e","9830","n/e","n/e"
"18.01.2016 07:00 - 18.01.2016 08:00","0","n/e","n/e","n/e","n/e","n/e","10160","n/e","n/e"
"18.01.2016 08:00 - 18.01.2016 09:00","55","n/e","n/e","n/e","n/e","n/e","10691","n/e","n/e"
"18.01.2016 09:00 - 18.01.2016 10:00","464","n/e","n/e","n/e","n/e","n/e","10543","n/e","n/e"
"18.01.2016 10:00 - 18.01.2016 11:00","1054","n/e","n/e","n/e","n/e","n/e","9753","n/e","n/e"
"18.01.2016 11:00 - 18.01.2016 12:00","1652","n/e","n/e","n/e","n/e","n/e","9919","n/e","n/e"
"18.01.2016 12:00 - 18.01.2016 13:00","2067","n/e","n/e","n/e","n/e","n/e","10713","n/e","n/e"
"18.01.2016 13:00 - 18.01.2016 14:00","2196","n/e","n/e","n/e","n/e","n/e","11689","n/e","n/e"
"18.01.2016 14:00 - 18.01.2016 15:00","2020","n/e","n/e","n/e","n/e","n/e","12042","n/e","n/e"
"18.01.2016 15:00 - 18.01.2016 16:00","1704","n/e","n/e","n/e","n/e","n/e","11768","n/e","n/e"
"18.01.2016 16:00 - 18.01.2016 17:00","1207","n/e","n/e","n/e","n/e","n/e","11438","n/e","n/e"
"18.01.2016 17:00 - 18.01.2016 18:00","604","n/e","n/e","n/e","n/e","n/e","10873","n/e","n/e"
"18.01.2016 18:00 - 18.01.2016 19:00","151","n/e","n/e","n/e","n/e","n/e","10196","n/e","n/e"
"18.01.2016 19:00 - 18.01.2016 20:00","36","n/e","n/e","n/e","n/e","n/e","9614","n/e","n/e"
"18.01.2016 20:00 - 18.01.2016 21:00","21","n/e","n/e","n/e","n/e","n/e","9348","n/e","n/e"
"18.01.2016 21:00 - 18.01.2016 22:00","10","n/e","n/e","n/e","n/e","n/e","9222","n/e","n/e"
"18.01.2016 22:00 - 18.01.2016 23:00","10","n/e","n/e","n/e","n/e","n/e","8561","n/e","n/e"
"18.01.2016 23:00 - 19.01.2016 00:00","10","n/e","n/e","n/e","n/e","n/e","7921","n/e","n/e"
"19.01.2016 00:00 - 19.01.2016 01:00","0","n/e","n/e","n/e","n/e","n/e","7628","n/e","n/e"
"19.01.2016 01:00 - 19.01.2016 02:00","0","n/e","n/e","n/e","n/e","n/e","7502","n/e","n/e"
"19.01.2016 02:00 - 19.01.2016 03:00","0","n/e","n/e","n/e","n/e","n/e","7341","n/e","n/e"
"19.01.2016 03:00 - 19.01.2016 04:00","1","n/e","n/e","n/e","n/e","n/e","7152","n/e","n/e"
"19.01.2016 04:00 - 19.01.2016 05:00","3","n/e","n/e","n/e","n/e","n/e","7008","n/e","n/e"
"19.01.2016 05:00 - 19.01.2016 06:00","3","n/e","n/e","n/e","n/e","n/e","6836","n/e","n/e"
"19.01.2016 06:00 - 19.01.2016 07:00","2","n/e","n/e","n/e","n/e","n/e","6639","n/e","n/e"
"19.01.2016 07:00 - 19.01.2016 08:00","1","n/e","n/e","n/e","n/e","n/e","6386","n/e","n/e"
"19.01.2016 08:00 - 19.01.2016 09:00","34","n/e","n/e","n/e","n/e","n/e","3872","n/e","n/e"
"19.01.2016 09:00 - 19.01.2016 10:00","488","n/e","n/e","n/e","n/e","n/e","3484","n/e","n/e"
"19.01.2016 10:00 - 19.01.2016 11:00","1149","n/e","n/e","n/e","n/e","n/e","2963","n/e","n/e"
"19.01.2016 11:00 - 19.01.2016 12:00","1712","n/e","n/e","n/e","n/e","n/e","2497","n/e","n/e"
"19.01.2016 12:00 - 19.01.2016 13:00","1924","n/e","n/e","n/e","n/e","n/e","2265","n/e","n/e"
"19.01.2016 13:00 - 19.01.2016 14:00","1956","n/e","n/e","n/e","n/e","n/e","2072","n/e","n/e"
"19.01.2016 14:00 - 19.01.2016 15:00","1755","n/e","n/e","n/e","n/e","n/e","1949","n/e","n/e"
"19.01.2016 15:00 - 19.01.2016 16:00","1324","n/e","n/e","n/e","n/e","n/e","1895","n/e","n/e"
"19.01.2016 16:00 - 19.01.2016 17:00","810","n/e","n/e","n/e","n/e","n/e","1743","n/e","n/e"
"19.01.2016 17:00 - 19.01.2016 18:00","358","n/e","n/e","n/e","n/e","n/e","1477","n/e","n/e"
"19.01.2016 18:00 - 19.01.2016 19:00","40","n/e","n/e","n/e","n/e","n/e","1613","n/e","n/e"
"19.01.2016 19:00 - 19.01.2016 20:00","7","n/e","n/e","n/e","n/e","n/e","1824","n/e","n/e"
"19.01.2016 20:00 - 19.01.2016 21:00","9","n/e","n/e","n/e","n/e","n/e","1848","n/e","n/e"
"19.01.2016 21:00 - 19.01.2016 22:00","10","n/e","n/e","n/e","n/e","n/e","2077","n/e","n/e"
"19.01.2016 22:00 - 19.01.2016 23:00","10","n/e","n/e","n/e","n/e","n/e","2216","n/e","n/e"
"19.01.2016 23:00 - 20.01.2016 00:00","9","n/e","n/e","n/e","n/e","n/e","2239","n/e","n/e"
"20.01.2016 00:00 - 20.01.2016 01:00","9","n/e","n/e","n/e","n/e","n/e","2461","n/e","n/e"
"20.01.2016 01:00 - 20.01.2016 02:00","6","n/e","n/e","n/e","n/e","n/e","2791","n/e","n/e"
"20.01.2016 02:00 - 20.01.2016 03:00","6","n/e","n/e","n/e","n/e","n/e","3297","n/e","n/e"
